imdb_key,actor,imdb_title,year,genre,big5_agreeableness_percentile,big5_agreeableness_raw,facet_altruism_percentile,acet_altruism_raw,facet_cooperation_percentile,facet_cooperation_raw,facet_modesty_percentile,facet_modesty_raw,facet_morality_percentile,facet_morality_raw,facet_sympathy_percentile,facet_sympathy_raw,facet_trust_percentile,facet_trust_raw
tt0121765,"JOCASTA NU","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0141699663777259,0.6550346382675422,0.5559516559093696,0.7100258368653334,0.2584528861442350,0.5403412500480438,0.1551081225134581,0.3948297954078883,0.2671401080519040,0.5964866850042077,0.9847783527497699,0.7461197580992909,0.3607755557723851,0.5711196661364127
tt0121765,SOLA,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.6942620482599270,0.7623924709950580,0.8625608703848002,0.7433941021359634,0.3899607912986031,0.5625546280672196,0.5557830581412581,0.4557781434567190,0.4092966184521409,0.6149890178618764,0.8605625889694359,0.7048262100232017,0.2862148636533952,0.5625469305453319
tt0121765,JOBAL,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.8268778078133259,0.7796432109403331,0.9851983884415997,0.7814027611499159,0.8634132665572807,0.6454074803725727,0.8651636830273494,0.5066204141451381,0.7347766508126499,0.6554106293070380,0.9964340008343769,0.7662178508303569,0.5138475839431126,0.5872320699012809
tt0121765,RUWEE,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.7537724881854240,0.7694863341117826,0.9296639565295077,0.7567737482471902,0.7017659327242141,0.6112894009747404,0.7137963356546653,0.4781629908642347,0.7222577773360833,0.6536288434847618,0.9986007209874516,0.7776129401400451,0.4867503286363158,0.5844333034069940
tt0121765,"EXT. NABOO LAKE RETR","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0212902976958890,0.6615841112208070,0.9281851138564239,0.7563918565923218,0.4103816748215384,0.5657391949220248,0.4162749862520847,0.4372191424677906,0.1447633228006199,0.5758353881512659,0.9654011172531656,0.7328641112266003,0.8749435364001472,0.6331816826569546
tt0121765,"TAUN WE","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.5648049166270447,0.7486849033575129,0.8951839099423449,0.7491010475239144,0.5640947463583762,0.5891106092815539,0.5526329044363733,0.4553575946469331,0.5338908458183548,0.6298241132301050,0.9557367747191643,0.7285147552994778,0.6191957246211812,0.5982997592625732
tt0121765,"LAMA SU","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0753359260464520,0.6850646753742927,0.6110709447464940,0.7149861996149203,0.3665206812731544,0.5588396727066262,0.2399865379250334,0.4111042154581393,0.2155953700280452,0.5886696908573499,0.9514087211135811,0.7268134992486055,0.6636348613595994,0.6032036560521478
tt0121765,"BOBA FETT","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0071080196546328,0.6447298906258194,0.2886568783789224,0.6855385648695086,0.0381305683510559,0.4725818163639620,0.4679479470565621,0.4441317339617249,0.0824633866956907,0.5602868049334938,0.8654091533344180,0.7056700310866460,0.3134012225878740,0.5657703813994026
tt0121765,"JANGO FETT","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0176299276039156,0.6585007160823033,0.3719922025013288,0.6936327908664367,0.2022585029128589,0.5291677939871922,0.4508380332152184,0.4418566936589408,0.2245025109514300,0.5900890271685073,0.8992820585375711,0.7122576979884881,0.3641393308269884,0.5714892187588053
tt0121765,JANGO,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.2014959013772595,0.7089520949627397,0.5025605749501266,0.7053146830357740,0.1535502192810853,0.5178566684096582,0.5848743806146321,0.4596877914180550,0.3155177292839874,0.6031498126452265,0.9522016204262955,0.7271158135911644,0.2480841957642220,0.5577658247758832
