imdb_key,actor,imdb_title,year,genre,big5_extraversion_percentile,big5_extraversion_raw,facet_activity_level_percentile,facet_activity_level_raw,facet_assertiveness_percentile,facet_assertiveness_raw,facet_cheerfulness_percentile,facet_cheerfulness_raw,facet_excitement_seeking_percentile,facet_excitement_seeking_raw,facet_friendliness_percentile,facet_friendliness_raw,facet_gregariousness_percentile,facet_gregariousness_raw
tt1190080,"JACKSON (CONT'D)",2012,2009,"Action, Adventure, Sci-Fi",0.3625645564102160,0.5353159503919853,0.1895462696799789,0.4953726968011293,0.2565035276262517,0.6113570078766197,0.1362951782636515,0.5813200312659315,0.2656384617179773,0.5770594037861948,0.1111720803601410,0.4992828807123295,0.0287354747599365,0.3556782765550823
tt1190080,NOAH,2012,2009,"Action, Adventure, Sci-Fi",0.5862330640818320,0.5607280839927578,0.0580834357875939,0.4599895072763719,0.4907785394234040,0.6429031500984308,0.2052752750761114,0.5905216654716828,0.2056107884681716,0.5687622191381416,0.1432106278680448,0.5070225469415807,0.0231063328649508,0.3508593680177081
tt1190080,KATE,2012,2009,"Action, Adventure, Sci-Fi",0.3302254869011169,0.5314034260937223,0.0876360364751023,0.4710220862473262,0.3146815048743867,0.6199322864317679,0.1833561928119134,0.5878462130923197,0.0816499191004999,0.5444960897220663,0.0437000964228023,0.4747590385752449,0.0062537411448246,0.3249460094254830
tt1190080,GORDON,2012,2009,"Action, Adventure, Sci-Fi",0.3464611764959595,0.5333846364600539,0.1444482465894603,0.4861123613319189,0.4704019191222122,0.6403465108025745,0.1921073653190735,0.5889366130444194,0.1563631778523839,0.5608006670269813,0.1112593641069319,0.4993059796026913,0.0340820790120119,0.3595747708655589
tt1190080,HARRY,2012,2009,"Action, Adventure, Sci-Fi",0.9094830346432854,0.6106936726440142,0.1998245159339053,0.4972823874982243,0.5660162313792684,0.6523691820878988,0.4920001427410455,0.6174653317791423,0.6862299861746881,0.6241765213631761,0.4809661448272736,0.5580947706741997,0.7155592846095111,0.4826320411329813
tt1190080,TONY,2012,2009,"Action, Adventure, Sci-Fi",0.8693337373229580,0.6011294505488299,0.1490379699063930,0.4871345719021190,0.2558526627928109,0.6112559250973629,0.6134834719033624,0.6278171128434558,0.6601869098614905,0.6211144332896157,0.4412602766817425,0.5530769165756754,0.6132350305502713,0.4681374079537409
tt1190080,LILLY,2012,2009,"Action, Adventure, Sci-Fi",0.6757717056872399,0.5713503614203881,0.1553471473494997,0.4885060026767504,0.5418694119611047,0.6493149658248041,0.3151116559593460,0.6019825352176077,0.4201663265019220,0.5950620610339693,0.3216339337346895,0.5372598632861121,0.1582109488529417,0.4018384557551414
tt1190080,"ADRIAN (CONT'D)",2012,2009,"Action, Adventure, Sci-Fi",0.4510067578682280,0.5455121707771726,0.4638302208706154,0.5357337175860887,0.6315040345223535,0.6608474687336667,0.0504579576565823,0.5630869253927654,0.0669667367407776,0.5400563526217137,0.1653018700895251,0.5116923687405144,0.0208629645592620,0.3486591190490870
tt1190080,"CHARLIE FROST",2012,2009,"Action, Adventure, Sci-Fi",0.1148835038724947,0.4974150477578752,0.0061896027042814,0.4123984529616916,0.1685225461539445,0.5960671110286524,0.0443827734177554,0.5610224912418877,0.2007995119314989,0.5680404400782931,0.0330016088129598,0.4682825641538752,0.0267310720334757,0.3540610405407084
tt1190080,YURI,2012,2009,"Action, Adventure, Sci-Fi",0.7058630628158088,0.5751626306934177,0.5807653217062254,0.5508101387700791,0.7612539445014292,0.6795689457667238,0.4784581246676978,0.6163253368709604,0.6609191332121324,0.6211992172667522,0.6133228658390837,0.5749329498603131,0.4229687580504531,0.4433541826693570
