imdb_key,actor,imdb_title,year,genre,big5_conscientiousness_percentile,big5_conscientiousness_raw,facet_achievement_striving_percentile,facet_achievement_striving_raw,facet_cautiousness_percentile,facet_cautiousness_raw,facet_dutifulness_percentile,facet_dutifulness_raw,facet_orderliness_percentile,facet_orderliness_raw,facet_self_discipline_percentile,facet_self_discipline_raw,facet_self_efficacy_percentile,facet_self_efficacy_raw
tt0118571,"SECRET SERVICE AGENT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.6965350904031060,0.6520458972036007,0.5471064730706752,0.6946646505207967,0.5635528059136377,0.5025726465897741,0.2975133926087664,0.6458825480234329,0.7565681235529229,0.5169313138692018,0.3756328721112661,0.5555541687329650,0.6410268887240831,0.7658026503712285
tt0118571,"RAMSTEIN A.B. CONTRO","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4211218648849364,0.6187683412729011,0.1457081832191789,0.6325410097488440,0.4863515673766593,0.4903136030529143,0.0800776072478527,0.6245035001555701,0.5516082101024583,0.4984052545642794,0.0892110538923827,0.5065527242256774,0.5824994232348069,0.7604249668687820
tt0118571,ZEDECK,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.2765878267091455,0.6003925961924104,0.3238760768480468,0.6642088091182123,0.6149250001866275,0.5109175515828929,0.1609392913551816,0.6346408546785772,0.8156773152259940,0.5236039429791628,0.2295610319897500,0.5353886691192677,0.8538458015099901,0.7901343439674723
tt0118571,"EXT. SKY - NIGHT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4099303048256781,0.6174297509834368,0.2093915639308861,0.6455910460220441,0.6034749439182985,0.5090347253291958,0.1425216463093344,0.6327195527468590,0.8300374283916563,0.5254153245951191,0.1351712544074465,0.5181452531864417,0.5968375660221981,0.7617219051204673
tt0118571,SERGE,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.3084708596967580,0.6047217447260695,0.2604489134020059,0.6544101189258807,0.4538209636495040,0.4851502471387993,0.1821669269147683,0.6366849269397304,0.7393030206491602,0.5151589751621832,0.1357101553461428,0.5182632254179237,0.5825222378645245,0.7604270221785889
tt0118571,"INT. FLIGHT DECK - N","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1449010341313979,0.5786790544883352,0.2728055852900528,0.6564014843598771,0.4949363816326486,0.4916723953898305,0.1443506699941086,0.6329175197196526,0.8236110310499172,0.5245931960494559,0.0934065153782016,0.5077704695685377,0.7188691650284281,0.7734791833763165
tt0118571,"INT. MISSION COMMUNI","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1691010878873577,0.5833819621475790,0.2667581371370744,0.6554327239567563,0.3219339329366634,0.4632909000595166,0.1040054396685396,0.6280666391063129,0.4497210377760809,0.4900167525886179,0.0368901010539482,0.4854810740285921,0.2908881513961387,0.7337293513508055
tt0118571,"INT. WHITE HOUSE SIT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4018518186047616,0.6164581041905022,0.2902016171158643,0.6591309769737387,0.3407602795114189,0.4665676532373514,0.0426048975457693,0.6167482142246372,0.3685695767758412,0.4831616711946290,0.0855170604340177,0.5054447397855131,0.5941096020153656,0.7614742998493206
tt0118571,"V.P. CHANDLER","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.8479889122224520,0.6759906272645456,0.7155674553141096,0.7185621702064218,0.7502159617436709,0.5350940144338501,0.4497239022921956,0.6558059101254130,0.5658153820939087,0.4995846198187525,0.5815332535530192,0.5804578493141401,0.7871201416438833,0.7811100928619227
tt0118571,"GENERAL NORTHWOOD","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.3203669769522304,0.6062849850854244,0.2570130150602232,0.6538478706256398,0.6886010104136120,0.5235243373704791,0.3043609018404814,0.6463641832270470,0.2118590374476031,0.4679517146235332,0.0889753344687392,0.5064830546971915,0.5633318594216105,0.7587063100072334
tt0118571,DEAN,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4299722614666788,0.6198214694517270,0.3482839777537165,0.6677523625868463,0.8057228134318983,0.5469030461404315,0.7722391647819652,0.6771755602844260,0.4582758708642323,0.4907238823391922,0.2804868658805869,0.5429579510864294,0.5716629112487916,0.7594514272910152
tt0118571,LEE,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.8381383238839246,0.6740778467578679,0.8385287112579227,0.7407302964710406,0.8942165971948477,0.5713342785202022,0.7038785323530853,0.6720167545271699,0.6565625959581434,0.5073598613552945,0.7551532441925792,0.6035604321253027,0.8832659269335790,0.7950016726365760
tt0118571,"COL. CARLTON","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.4956119051385092,0.6275379764114604,0.3627833100033348,0.6698134143503650,0.5610061240825107,0.5021646981071634,0.1712397391584229,0.6356529444163815,0.8105293621479425,0.5229761776320897,0.4186184609844948,0.5608676015817591,0.7245287758167291,0.7740722265035567
tt0118571,"GENERAL GREELY","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.7611941357305626,0.6611729598893267,0.5445626876717726,0.6943248135030639,0.6858184421751417,0.5230283793277681,0.8580708189366113,0.6851457271525792,0.3580312099944905,0.4822418204211607,0.5775609160883404,0.5799738713170051,0.8327735352677754,0.7870434922851945
tt0118571,"INT. MAIN CONFERENCE","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.1446571109372451,0.5786290880805826,0.3211680945566452,0.6638091979553263,0.5213841524004055,0.4958589227257523,0.0827904986376953,0.6249444651030467,0.4253314512874916,0.4879889524125925,0.0588092160718717,0.4961099383188736,0.3927803429976718,0.7435311598015464
tt0118571,"INT. REAR BAGGAGE HO","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.2924798171996473,0.6025778863119899,0.2055234921091669,0.6448753236464057,0.3336297511985807,0.4653352467270113,0.1470945121029009,0.6332113590740355,0.6248321602383478,0.5045787904794383,0.0341550970297390,0.4838147060939365,0.3597228554037040,0.7404673082239308
tt0118571,SWITCHBOARD,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.9043887373409094,0.6890092501109064,0.6414922046827326,0.7075881874158447,0.5077291638039941,0.4936967210359652,0.3205424572913553,0.6474837607295003,0.7761605090712322,0.5190271809820477,0.7824960203540846,0.6078407565808284,0.6560164449634012,0.7672238118820700
tt0118571,"INT. MAIN CABIN.","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.3663227558974451,0.6121180913933343,0.6202080624922610,0.7046009033895609,0.7352738180706342,0.5321695833322722,0.1933769353670172,0.6377041537987429,0.7082087945397644,0.5121114142626211,0.1884684923293508,0.5285642601474727,0.6102426498669151,0.7629451117721725
tt0118571,"CHIEF MECHANIC","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.5383052181993331,0.6325362199502205,0.5837296558579587,0.6995932518714042,0.8677471336889360,0.5629093052593300,0.2184311765495768,0.6398596497878783,0.9586596975675313,0.5509985225468877,0.5247047004555934,0.5736052614196584,0.3661742368654717,0.7410720773971451
tt0118571,SECRETARY,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.8596209266323716,0.6783586570886050,0.6421674811096271,0.7076839203290685,0.6847269844466324,0.5228343561418674,0.5145498076167290,0.6597937509282272,0.3965569023679101,0.4855651290194708,0.3707433174307981,0.5549389713632407,0.5622168465137451,0.7586067828538321
tt0118571,"ARMY RANGER","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.3839875675698988,0.6142908087951869,0.5223154967087382,0.6913615359767090,0.6731744186909644,0.5207977581819920,0.1081323471094416,0.6286184424490251,0.9364986160548738,0.5441423468070374,0.2216318059258210,0.5341310481918079,0.3385020218888830,0.7384502300209701
